50 , 0.8571428571428572 , 0.0
100 , 1.6285714285714286 , 0.0
150 , 2.5142857142857142 , 0.0
200 , 3.257142857142857 , 0.0
250 , 4.114285714285714 , 0.0
300 , 4.914285714285714 , 0.0
350 , 10.028571428571428 , 0.2849002849002849
400 , 14.342857142857143 , 0.5976095617529881
450 , 17.228571428571428 , 2.9850746268656714
500 , 19.657142857142855 , 3.488372093023256
550 , 20.82857142857143 , 3.4293552812071333
600 , 21.485714285714288 , 3.324468085106383
650 , 22.17142857142857 , 3.221649484536082
700 , 22.914285714285715 , 3.117206982543641
750 , 23.65714285714286 , 3.0193236714975846
800 , 24.428571428571427 , 2.923976608187134
850 , 25.057142857142857 , 2.8506271379703536
900 , 25.857142857142858 , 2.7624309392265194
950 , 26.54285714285714 , 2.6910656620021527
1000 , 27.257142857142856 , 2.6205450733752618
1050 , 28.000000000000004 , 2.5510204081632653
1100 , 28.714285714285715 , 2.4875621890547266
1150 , 29.485714285714288 , 2.422480620155039
1200 , 30.257142857142856 , 2.3607176581680833
1250 , 31.057142857142857 , 2.2999080036798527
1300 , 31.82857142857143 , 2.244165170556553
1350 , 32.51428571428571 , 2.196836555360281
1400 , 33.285714285714285 , 2.1459227467811157
1450 , 34.0 , 2.100840336134454
1500 , 34.77142857142857 , 2.0542317173377156
1550 , 35.57142857142857 , 2.0080321285140563
1600 , 36.34285714285714 , 1.9654088050314464
1650 , 37.08571428571428 , 1.9260400616332818
1700 , 37.857142857142854 , 1.8867924528301887
1750 , 38.6 , 1.8504811250925242
1800 , 39.371428571428574 , 1.8142235123367199
1850 , 40.17142857142857 , 1.7780938833570414
1900 , 40.91428571428571 , 1.7458100558659218
1950 , 41.6 , 1.7170329670329672
2000 , 42.31428571428572 , 1.688048615800135
2050 , 43.08571428571429 , 1.6578249336870028
2100 , 43.82857142857143 , 1.6297262059973925
2150 , 44.6 , 1.6015374759769379
2200 , 45.34285714285714 , 1.5752993068683048
2250 , 46.0 , 1.5527950310559007
2300 , 46.62857142857143 , 1.531862745098039
2350 , 47.25714285714286 , 1.5114873035066507
2400 , 47.94285714285714 , 1.4898688915375446
2450 , 48.6 , 1.4697236919459142
2500 , 49.371428571428574 , 1.4467592592592593
2550 , 50.142857142857146 , 1.4245014245014245
2600 , 50.857142857142854 , 1.4044943820224718
2650 , 51.68571428571429 , 1.3819789939192924
2700 , 52.485714285714295 , 1.3609145345672293
2750 , 53.28571428571428 , 1.3404825737265416
2800 , 54.05714285714286 , 1.3213530655391121
2850 , 54.800000000000004 , 1.3034410844629822
2900 , 55.51428571428572 , 1.2866700977869274
2950 , 56.25714285714286 , 1.2696800406297613
3000 , 56.942857142857136 , 1.2543903662819869
3050 , 57.628571428571426 , 1.2394645513138325
3100 , 58.31428571428572 , 1.224889759921607
3150 , 59.17142857142858 , 1.2071463061323033
3200 , 59.8 , 1.1944577161968466
3250 , 60.6 , 1.1786892975011787
3300 , 61.34285714285714 , 1.1644154634373545
3350 , 62.08571428571429 , 1.150483202945237
3400 , 62.8 , 1.1373976342129208
3450 , 63.6 , 1.1230907457322552
3500 , 64.28571428571429 , 1.1111111111111112
3550 , 64.97142857142858 , 1.0993843447669305
3600 , 65.60000000000001 , 1.088850174216028
3650 , 66.25714285714285 , 1.0780508840017249
3700 , 66.97142857142858 , 1.0665529010238908
3750 , 67.74285714285713 , 1.054407423028258
3800 , 68.51428571428572 , 1.0425354462051708
3850 , 69.25714285714287 , 1.0313531353135312
3900 , 70.0 , 1.0204081632653061
3950 , 70.65714285714286 , 1.0109179134654267
4000 , 71.34285714285714 , 1.001201441730076
4050 , 72.02857142857142 , 0.9916699722332408
4100 , 72.65714285714286 , 0.9830908375933936
4150 , 73.37142857142858 , 0.9735202492211837
4200 , 74.11428571428571 , 0.963762528912876
4250 , 74.85714285714286 , 0.9541984732824428
4300 , 75.5142857142857 , 0.9458948164964056
4350 , 76.25714285714285 , 0.9366804046459348
4400 , 77.02857142857142 , 0.9272997032640948
4450 , 77.77142857142857 , 0.9184423218221895
4500 , 78.60000000000001 , 0.9087604507451835
4550 , 79.31428571428572 , 0.9005763688760807
4600 , 79.85714285714286 , 0.8944543828264758
4650 , 80.60000000000001 , 0.8862105636299186
4700 , 81.34285714285714 , 0.8781173164734809
4750 , 82.05714285714286 , 0.8704735376044569
4800 , 82.68571428571428 , 0.8638562543192813
4850 , 83.28571428571429 , 0.8576329331046313
4900 , 83.94285714285714 , 0.8509189925119129
4950 , 84.45714285714286 , 0.8457374830852503
5000 , 85.2 , 0.8383635144198525
